ATC5;l_atc5;age;sexe;nbc;REM;BSE;BOITES
N06BA07;MODAFINIL;20;2;3795;2.336.433,63;2.926.797,81;75552
N06BA07;MODAFINIL;60;1;1258;793.521,22;883.231,09;22810
N06BA07;MODAFINIL;60;2;1072;712.601,46;798.577,97;20527
N06BA14;SOLRIAMFETOL;0;1;91;202.385,53;265.657,51;931
N06BA14;SOLRIAMFETOL;0;2;142;212.174,90;291.482,46;1080
N06BA14;SOLRIAMFETOL;20;1;956;2.002.767,00;2.539.970,64;8991
N06BA14;SOLRIAMFETOL;20;2;1499;3.002.482,60;3.815.570,41;13747
N06BA14;SOLRIAMFETOL;60;1;284;469.425,20;563.356,29;2122
N06BA14;SOLRIAMFETOL;60;2;198;402.566,30;469.390,27;1745
N06BC01;CAFEINE;0;1;201;7.792,48;9.920,54;1337
N06BC01;CAFEINE;0;2;171;8.144,93;9.660,84;1302
N06BC01;CAFEINE;20;1;164;5.209,31;6.637,62;893
N06BC01;CAFEINE;20;2;823;21.929,84;27.751,94;3624
N06BC01;CAFEINE;60;1;70;4.320,10;4.700,56;628
N06BC01;CAFEINE;60;2;257;5.851,87;8.108,48;1064
N06BX03;PIRACETAM;0;1;95;2.610,76;3.287,88;1181
N06BX03;PIRACETAM;0;2;128;1.690,08;2.405,37;856
N06BX03;PIRACETAM;20;1;835;25.880,38;34.563,27;12112
N06BX03;PIRACETAM;20;2;1166;21.405,58;33.082,73;11774
N06BX03;PIRACETAM;60;1;2474;48.266,64;83.541,83;28723
N06BX03;PIRACETAM;60;2;4178;60.213,61;122.069,95;41568
N06BX13;IDEBENONE;0;1;12;204.841,03;281.460,96;72
N06BX13;IDEBENONE;20;1;97;2.404.514,55;2.933.698,68;737
N06BX13;IDEBENONE;20;2;38;795.396,96;945.900,39;241
N06BX13;IDEBENONE;60;1;26;687.640,36;879.190,18;222
N06BX13;IDEBENONE;60;2;12;283.806,47;344.007,84;88
N07AA01;NEOSTIGMINE;20;1;21;845,09;892,39;383
N07AA01;NEOSTIGMINE;20;2;31;1.104,64;1.193,53;521
N07AA01;NEOSTIGMINE;60;1;109;4.308,87;4.571,46;1962
N07AA01;NEOSTIGMINE;60;2;129;3.631,47;3.825,39;1641
N07AA02;PYRIDOSTIGMINE;0;1;142;31.698,30;34.672,88;3625
N07AA02;PYRIDOSTIGMINE;0;2;284;66.980,58;71.490,90;6448
N07AA02;PYRIDOSTIGMINE;20;1;3857;742.993,10;798.421,92;103181
N07AA02;PYRIDOSTIGMINE;20;2;8327;1.571.225,13;1.686.413,12;204360
N07AA02;PYRIDOSTIGMINE;60;1;8209;1.730.184,44;1.817.299,35;269619
N07AA02;PYRIDOSTIGMINE;60;2;10714;1.833.130,12;1.972.243,53;314335
N07AA02;PYRIDOSTIGMINE;99;9;11;357,08;420,36;93
N07AA30;AMBENONIUM;0;2;12;1.121,08;1.164,25;229
N07AA30;AMBENONIUM;20;1;274;16.623,81;17.787,96;3628
N07AA30;AMBENONIUM;20;2;672;48.031,74;50.485,42;10262
N07AA30;AMBENONIUM;60;1;834;65.904,27;69.015,22;14108
N07AA30;AMBENONIUM;60;2;1005;83.301,52;86.359,59;17618
N07BA01;NICOTINE;0;1;6317;167.500,09;251.379,68;15211
N07BA01;NICOTINE;0;2;7350;189.195,06;279.109,38;16407
N07BA01;NICOTINE;20;1;433336;29.124.104,96;40.020.592,15;2572158
N07BA01;NICOTINE;20;2;411884;24.322.869,66;33.803.754,02;2124021
N07BA01;NICOTINE;60;1;164634;15.430.832,75;19.595.094,15;1354649
N07BA01;NICOTINE;60;2;158394;13.605.064,53;17.812.125,13;1208805
N07BA01;NICOTINE;60;9;13;149,74;208,18;25
N07BA01;NICOTINE;99;1;42;1.959,50;2.414,31;129
N07BA01;NICOTINE;99;9;23;412,51;585,78;60
N07BA03;VARENICLINE;20;9;11;431,59;604,78;11
N07BA03;VARENICLINE;60;9;12;651,51;824,70;15
N07BB;MEDICAMENTS UTILISES DANS LA DEPENDANCE ALCOOLIQUE;0;1;37;558,23;889,24;142
N07BB;MEDICAMENTS UTILISES DANS LA DEPENDANCE ALCOOLIQUE;0;2;32;466,29;829,11;123
N07BB;MEDICAMENTS UTILISES DANS LA DEPENDANCE ALCOOLIQUE;0;9;11;732,51;1.214,10;90
N07BB;MEDICAMENTS UTILISES DANS LA DEPENDANCE ALCOOLIQUE;20;1;11264;906.304,69;1.908.204,66;162612
N07BB;MEDICAMENTS UTILISES DANS LA DEPENDANCE ALCOOLIQUE;20;2;5333;426.510,91;829.327,66;72508
N07BB;MEDICAMENTS UTILISES DANS LA DEPENDANCE ALCOOLIQUE;60;1;2684;175.257,66;337.276,51;32657
N07BB;MEDICAMENTS UTILISES DANS LA DEPENDANCE ALCOOLIQUE;60;2;1739;91.742,07;172.241,84;17540
N07BB01;DISULFIRAM;0;1;13;47,61;68,40;38
N07BB01;DISULFIRAM;20;1;6881;55.930,25;72.049,23;39904
N07BB01;DISULFIRAM;20;2;3117;26.128,83;32.036,05;17758
N07BB01;DISULFIRAM;60;1;1893;17.108,64;21.473,28;11902
N07BB01;DISULFIRAM;60;2;1229;10.714,56;13.073,70;7248
N07BB03;ACAMPROSATE;0;1;88;3.021,58;4.195,51;254
N07BB03;ACAMPROSATE;0;2;71;2.502,79;3.435,54;236
N07BB03;ACAMPROSATE;20;1;44818;2.773.787,62;3.645.360,89;231354
N07BB03;ACAMPROSATE;20;2;16668;1.049.322,70;1.339.082,63;87130
N07BB03;ACAMPROSATE;60;1;13205;1.124.649,56;1.397.635,37;90905
N07BB03;ACAMPROSATE;60;2;6651;501.639,25;622.850,42;41731
N07BB04;NALTREXONE;0;1;115;8.218,59;10.085,47;391
N07BB04;NALTREXONE;0;2;160;12.323,73;15.509,79;605
N07BB04;NALTREXONE;20;1;18089;1.521.775,89;1.922.279,30;74490
N07BB04;NALTREXONE;20;2;9945;936.725,83;1.145.848,16;44590
N07BB04;NALTREXONE;60;1;4052;490.343,33;594.566,67;22949
N07BB04;NALTREXONE;60;2;2690;295.393,23;356.811,91;13900
N07BB05;NALMEFENE;0;1;90;5.738,08;13.468,30;325
N07BB05;NALMEFENE;0;2;67;5.431,93;9.415,16;227
N07BB05;NALMEFENE;20;1;25211;3.692.345,89;6.588.911,61;158219
N07BB05;NALMEFENE;20;2;12444;1.915.232,83;3.240.686,86;77919
N07BB05;NALMEFENE;60;1;6307;1.393.065,13;2.307.306,99;55407
N07BB05;NALMEFENE;60;2;3700;728.733,59;1.218.495,08;29286
N07BC01;BUPRENORPHINE;0;1;330;171.020,20;266.475,38;21567
N07BC01;BUPRENORPHINE;0;2;110;25.311,82;39.453,42;3895
N07BC01;BUPRENORPHINE;0;9;60;2.294,12;3.456,25;773
N07BC01;BUPRENORPHINE;20;1;56348;29.923.322,39;42.554.773,82;5970754
N07BC01;BUPRENORPHINE;20;2;17115;8.353.111,84;11.682.874,37;1839665
N07BC01;BUPRENORPHINE;60;1;5679;3.081.856,07;3.871.640,67;551220
N07BC01;BUPRENORPHINE;60;2;1791;792.358,71;973.325,87;172971
N07BC02;METHADONE;0;1;89;12.561,84;17.226,23;8301
N07BC02;METHADONE;0;2;81;7.453,73;10.198,04;6028
N07BC02;METHADONE;0;9;11;975,48;1.068,44;481
N07BC02;METHADONE;20;1;51425;20.285.866,99;27.661.691,65;8959283
N07BC02;METHADONE;20;2;16572;6.394.146,90;8.570.754,94;2748570
N07BC02;METHADONE;60;1;2732;1.041.401,48;1.246.855,59;369863
N07BC02;METHADONE;60;2;1006;362.183,72;414.186,91;132798
N07BC51;BUPRENORPHINE EN ASSOCIATION;20;1;2627;698.238,84;914.681,47;162940
N07BC51;BUPRENORPHINE EN ASSOCIATION;20;2;703;191.237,47;245.465,18;43867
N07BC51;BUPRENORPHINE EN ASSOCIATION;60;1;198;63.797,25;76.531,92;13521
N07BC51;BUPRENORPHINE EN ASSOCIATION;60;2;61;19.712,64;23.343,85;3954
N07BC51;BUPRENORPHINE EN ASSOCIATION;99;9;11;106,94;158,78;34
N07CA01;BETAHISTINE;0;1;926;2.283,17;7.094,43;1261
N07CA01;BETAHISTINE;0;2;1983;4.982,26;15.782,11;2821
N07CA01;BETAHISTINE;20;1;46414;251.446,56;686.466,93;121062
N07CA01;BETAHISTINE;20;2;113669;616.749,14;1.753.560,45;308833
N07CA01;BETAHISTINE;20;9;13;8,00;26,65;13
N07CA01;BETAHISTINE;60;1;93160;984.962,33;2.297.817,97;406162
N07CA01;BETAHISTINE;60;2;209809;2.150.688,97;5.422.117,75;960992
N07CA01;BETAHISTINE;60;9;13;31,57;80,25;15
N07CA01;BETAHISTINE;99;1;52;315,01;805,16;140
N07CA01;BETAHISTINE;99;2;104;929,62;1.925,77;337
N07CA01;BETAHISTINE;99;9;22;84,89;182,83;31
N07CA03;FLUNARIZINE;0;1;53;645,65;1.002,54;132
N07CA03;FLUNARIZINE;0;2;86;671,00;1.205,22;160
N07CA03;FLUNARIZINE;20;1;409;1.410,40;4.830,60;640
N07CA03;FLUNARIZINE;20;2;1285;3.650,70;14.407,40;1897
N07CA03;FLUNARIZINE;60;1;297;1.192,86;3.270,53;431
N07CA03;FLUNARIZINE;60;2;906;3.256,34;10.247,25;1343
N07CA04;ACETYLLEUCINE;0;1;5392;8.452,78;26.096,30;8788
N07CA04;ACETYLLEUCINE;0;2;12108;19.101,35;60.493,02;20230
N07CA04;ACETYLLEUCINE;20;1;139784;419.371,13;1.124.792,53;377806
N07CA04;ACETYLLEUCINE;20;2;357640;1.047.322,73;2.952.211,77;990121
N07CA04;ACETYLLEUCINE;60;1;208725;1.407.420,21;3.113.235,81;1045090
N07CA04;ACETYLLEUCINE;60;2;472037;3.095.023,34;7.469.147,49;2508396
N07CA04;ACETYLLEUCINE;99;1;148;1.000,05;2.073,85;703
N07CA04;ACETYLLEUCINE;99;2;259;1.584,68;3.165,93;1071
N07CA04;ACETYLLEUCINE;99;9;13;43,66;76,70;26
N07XX02;RILUZOLE;20;1;869;877.958,31;912.908,64;7121
N07XX02;RILUZOLE;20;2;506;520.916,80;541.934,72;4436
N07XX02;RILUZOLE;20;9;13;6.176,43;6.224,85;45
N07XX02;RILUZOLE;60;1;2528;2.655.659,67;2.718.606,93;21825
N07XX02;RILUZOLE;60;2;1962;1.882.528,86;1.944.968,57;16720
N07XX05;AMIFAMPRIDINE;20;1;61;689.317,24;707.491,69;709
N07XX05;AMIFAMPRIDINE;20;2;70;800.460,40;801.325,85;705
N07XX05;AMIFAMPRIDINE;60;1;53;702.889,46;702.889,46;606
N07XX05;AMIFAMPRIDINE;60;2;87;1.318.609,97;1.318.609,97;1197
N07XX06;TETRABENAZINE;0;1;92;39.407,86;41.514,14;374
N07XX06;TETRABENAZINE;0;2;93;45.977,77;47.984,50;422
N07XX06;TETRABENAZINE;20;1;463;285.085,80;293.835,14;2599
N07XX06;TETRABENAZINE;20;2;463;260.875,05;270.472,73;2414
N07XX06;TETRABENAZINE;60;1;682;332.304,82;341.816,54;3052
N07XX06;TETRABENAZINE;60;2;1031;497.359,68;517.044,28;4634
N07XX07;FAMPRIDINE;0;9;12;3.233,91;4.244,42;36
N07XX07;FAMPRIDINE;20;1;2508;2.596.191,89;2.658.727,13;24148
N07XX07;FAMPRIDINE;20;2;4114;4.295.926,17;4.392.406,38;39720
N07XX07;FAMPRIDINE;60;1;1876;2.138.609,24;2.191.206,23;19699
N07XX07;FAMPRIDINE;60;2;3662;4.193.691,46;4.284.102,58;38550
N07XX08;TAFAMIDIS;20;1;117;7.318.462,77;7.536.940,69;1161
N07XX08;TAFAMIDIS;20;2;74;3.854.864,79;3.898.620,42;685
N07XX08;TAFAMIDIS;60;1;9654;667.906.974,62;677.484.549,38;92827
N07XX08;TAFAMIDIS;60;2;2681;181.261.555,66;184.462.146,90;25237
N07XX11;PITOLISANT;0;1;154;208.160,66;364.872,84;1563
N07XX11;PITOLISANT;0;2;252;242.275,74;483.347,94;2082
N07XX11;PITOLISANT;0;9;12;12.374,04;16.505,00;65
N07XX11;PITOLISANT;20;1;2082;2.937.958,00;4.622.730,50;20026
N07XX11;PITOLISANT;20;2;2574;3.737.751,13;6.318.969,44;27355
N07XX11;PITOLISANT;60;1;1002;1.636.489,51;2.038.006,56;8817
N07XX11;PITOLISANT;60;2;579;761.672,47;965.339,03;4187
N07XX12;PATISIRAN;20;1;24;4.782.224,36;4.816.318,56;628
N07XX12;PATISIRAN;60;1;66;14.329.279,81;14.376.405,85;1887
N07XX12;PATISIRAN;60;2;21;3.561.239,80;3.584.843,47;460
N07XX18;VUTRISIRAN;20;1;65;10.705.433,12;10.821.976,56;165
N07XX18;VUTRISIRAN;20;2;28;5.004.391,31;5.027.700,00;80
N07XX18;VUTRISIRAN;60;1;179;29.926.909,90;30.090.070,71;470
N07XX18;VUTRISIRAN;60;2;79;14.762.130,75;14.808.748,12;219
P01AB01;METRONIDAZOLE;0;1;28030;108.610,69;165.161,26;53829
P01AB01;METRONIDAZOLE;0;2;43417;139.598,63;212.565,57;73490
P01AB01;METRONIDAZOLE;20;1;233014;902.534,47;1.355.757,27;497206
P01AB01;METRONIDAZOLE;20;2;568071;1.760.169,98;2.631.361,13;993498
P01AB01;METRONIDAZOLE;60;1;129483;592.525,72;815.670,52;298512
P01AB01;METRONIDAZOLE;60;2;181009;787.502,05;1.099.353,18;404427
P01AB01;METRONIDAZOLE;99;1;51;221,57;273,73;95
P01AB01;METRONIDAZOLE;99;2;39;150,95;188,50;65
P01AB01;METRONIDAZOLE;99;9;30;95,56;118,06;45
P01AB02;TINIDAZOLE;0;1;225;893,35;1.389,79;433
P01AB02;TINIDAZOLE;0;2;1890;5.775,18;8.922,62;2673
P01AB02;TINIDAZOLE;20;1;3475;14.113,66;21.386,25;6690
P01AB02;TINIDAZOLE;20;2;40516;134.901,17;205.569,17;63277
P01AB02;TINIDAZOLE;60;1;1362;12.276,66;16.944,31;5371
P01AB02;TINIDAZOLE;60;2;4224;24.780,93;34.251,89;10804
P01AB07;SECNIDAZOLE;0;1;438;2.089,90;3.253,90;539
P01AB07;SECNIDAZOLE;0;2;12021;56.698,97;86.782,23;14399
P01AB07;SECNIDAZOLE;20;1;7213;35.430,48;54.092,47;9012
P01AB07;SECNIDAZOLE;20;2;235654;1.220.256,65;1.847.790,07;309805
P01AB07;SECNIDAZOLE;60;1;806;5.304,59;7.582,86;1256
P01AB07;SECNIDAZOLE;60;2;14921;80.762,66;116.118,72;19531
P01AX06;ATOVAQUONE;0;1;92;110.210,32;114.133,67;436
P01AX06;ATOVAQUONE;0;2;75;83.398,68;88.298,04;343
P01AX06;ATOVAQUONE;20;1;2559;4.466.726,10;4.705.042,41;18323
P01AX06;ATOVAQUONE;20;2;2109;3.566.649,83;3.719.885,03;14461
P01AX06;ATOVAQUONE;60;1;4952;9.694.062,30;9.871.891,26;39099
P01AX06;ATOVAQUONE;60;2;3797;7.409.561,88;7.563.270,97;29903
P01BB51;PROGUANIL EN ASSOCIATION;0;1;62;1.721,16;2.730,52;147
P01BB51;PROGUANIL EN ASSOCIATION;0;2;97;2.715,93;4.195,48;226
P01BB51;PROGUANIL EN ASSOCIATION;20;1;699;22.285,94;34.265,47;1752
P01BB51;PROGUANIL EN ASSOCIATION;20;2;805;24.683,28;39.071,29;1989
P01BB51;PROGUANIL EN ASSOCIATION;60;1;264;8.985,68;13.944,14;703
P01BB51;PROGUANIL EN ASSOCIATION;60;2;235;8.435,93;12.600,65;588
P01BB51;PROGUANIL EN ASSOCIATION;60;9;15;333,52;531,66;28
P01BC02;MEFLOQUINE;0;1;23;506,21;778,79;27
P01BC02;MEFLOQUINE;0;2;12;262,26;403,48;14
P01BC02;MEFLOQUINE;20;1;53;1.321,71;2.009,89;69
P01BC02;MEFLOQUINE;20;2;45;998,14;1.556,71;53
P01BC02;MEFLOQUINE;60;1;38;1.295,82;1.932,89;67
P01BC02;MEFLOQUINE;60;2;33;1.025,19;1.537,64;52
P01BD01;PYRIMETHAMINE;0;1;40;684,41;1.077,96;122
P01BD01;PYRIMETHAMINE;0;2;35;527,23;795,02;89
P01BD01;PYRIMETHAMINE;20;1;268;5.899,16;8.226,72;914
P01BD01;PYRIMETHAMINE;20;2;375;8.603,34;10.802,91;1205
P01BD01;PYRIMETHAMINE;60;1;87;2.879,95;3.336,87;361
P01BD01;PYRIMETHAMINE;60;2;82;1.716,26;2.241,10;245
P01BF01;ARTEMETHER ET LUMEFANTRINE;0;1;50;1.322,61;2.034,79;58
P01BF01;ARTEMETHER ET LUMEFANTRINE;0;2;54;1.680,11;2.611,38;78
P01BF01;ARTEMETHER ET LUMEFANTRINE;20;1;628;20.728,29;31.650,60;920
P01BF01;ARTEMETHER ET LUMEFANTRINE;20;2;643;25.834,41;37.423,16;1112
P01BF01;ARTEMETHER ET LUMEFANTRINE;60;1;192;7.513,30;10.315,97;308
P01BF01;ARTEMETHER ET LUMEFANTRINE;60;2;159;7.219,27;10.064,92;300
P01BF05;ARTENIMOL ET PIPERAQUINE;0;1;62;1.395,90;2.167,96;64
P01BF05;ARTENIMOL ET PIPERAQUINE;0;2;33;717,62;1.104,03;33
P01BF05;ARTENIMOL ET PIPERAQUINE;20;1;832;19.468,36;29.851,75;893
P01BF05;ARTENIMOL ET PIPERAQUINE;20;2;529;12.923,22;19.593,38;590
P01BF05;ARTENIMOL ET PIPERAQUINE;60;1;136;4.074,79;5.783,82;174
P01BF05;ARTENIMOL ET PIPERAQUINE;60;2;76;2.149,77;3.128,62;94
P01CB01;ANTIMONIATE DE MEGLUMINE;20;2;12;1.758,88;2.478,78;47
P01CB01;ANTIMONIATE DE MEGLUMINE;60;9;15;1.811,62;2.162,34;41
P01CX01;PENTAMIDINE ISETHIONATE;0;1;51;6.180,70;7.158,42;237
P01CX01;PENTAMIDINE ISETHIONATE;0;2;35;4.145,52;4.519,38;150
P01CX01;PENTAMIDINE ISETHIONATE;20;1;497;61.003,56;72.973,16;2350
P01CX01;PENTAMIDINE ISETHIONATE;20;2;391;51.740,64;57.222,80;1897
P01CX01;PENTAMIDINE ISETHIONATE;60;1;828;150.613,12;152.611,38;5283
P01CX01;PENTAMIDINE ISETHIONATE;60;2;694;120.925,02;124.665,51;4290
P02BA01;PRAZIQUANTEL;0;1;2303;41.540,03;66.612,96;3006
P02BA01;PRAZIQUANTEL;0;2;331;6.292,55;9.658,68;434
P02BA01;PRAZIQUANTEL;20;1;3210;59.456,19;104.465,24;4691
P02BA01;PRAZIQUANTEL;20;2;1889;48.868,58;66.735,32;3004
P02BA01;PRAZIQUANTEL;60;1;876;19.709,97;26.175,56;1174
P02BA01;PRAZIQUANTEL;60;2;890;21.106,30;28.027,67;1261
P02CA03;ALBENDAZOLE;0;1;49069;284.825,00;462.201,08;129382
P02CA03;ALBENDAZOLE;0;2;51241;291.985,84;473.660,45;132810
P02CA03;ALBENDAZOLE;20;1;28246;250.087,48;376.041,19;123451
P02CA03;ALBENDAZOLE;20;2;46353;353.501,03;543.663,04;171757
P02CA03;ALBENDAZOLE;60;1;12144;175.805,53;233.447,39;77846
P02CA03;ALBENDAZOLE;60;2;16672;202.145,84;274.913,56;90390
P02CA03;ALBENDAZOLE;99;9;15;176,95;216,84;78
P02CA05;FLUBENDAZOLE;0;1;141450;330.338,54;515.273,70;187287
P02CA05;FLUBENDAZOLE;0;2;170002;398.084,11;619.427,95;225770
P02CA05;FLUBENDAZOLE;20;1;54725;120.082,37;185.780,70;73705
P02CA05;FLUBENDAZOLE;20;2;105135;241.124,35;369.070,82;144476
P02CA05;FLUBENDAZOLE;60;1;17912;44.212,55;63.527,22;25245
P02CA05;FLUBENDAZOLE;60;2;33087;82.677,37;118.653,80;47205
P02CA05;FLUBENDAZOLE;99;1;17;44,77;61,00;25
P02CA05;FLUBENDAZOLE;99;2;17;48,19;61,00;25
P02CC01;PYRANTEL;0;1;1993;4.290,07;6.668,31;3093
P02CC01;PYRANTEL;0;2;2321;5.259,01;8.118,89;3763
P02CC01;PYRANTEL;0;9;12;28,08;50,15;22
P02CC01;PYRANTEL;20;1;1376;4.301,92;6.557,46;3286
P02CC01;PYRANTEL;20;2;3569;10.547,02;15.682,06;7841
P02CC01;PYRANTEL;60;1;438;1.512,61;2.183,81;1092
P02CC01;PYRANTEL;60;2;956;3.158,70;4.493,06;2244
P02CF01;IVERMECTINE;0;1;55223;648.758,10;1.005.919,65;115445
P02CF01;IVERMECTINE;0;2;57844;605.554,62;936.921,71;107438
P02CF01;IVERMECTINE;20;1;103572;1.731.217,31;2.652.413,51;305875
P02CF01;IVERMECTINE;20;2;122871;1.800.606,23;2.742.368,69;313893
P02CF01;IVERMECTINE;60;1;28066;491.505,96;689.357,63;78701
P02CF01;IVERMECTINE;60;2;34771;528.010,40;746.843,59;85117
P02CF01;IVERMECTINE;99;1;25;372,33;494,74;58
P02CF01;IVERMECTINE;99;2;11;177,00;221,78;26
P02CF01;IVERMECTINE;99;9;13;99,30;134,40;21
P03AC04;PERMETHRINE;0;1;15311;295.443,67;462.127,36;27560
P03AC04;PERMETHRINE;0;2;14090;262.908,36;410.005,67;24460
P03AC04;PERMETHRINE;20;1;18848;438.897,10;685.234,11;41533
P03AC04;PERMETHRINE;20;2;20151;473.346,07;719.240,86;43354
P03AC04;PERMETHRINE;60;1;4118;111.904,66;157.135,87;9479
P03AC04;PERMETHRINE;60;2;4655;120.797,53;172.720,80;10395
P03AX01;BENZOATE DE BENZYLE;0;1;23603;306.984,57;476.818,52;38470
P03AX01;BENZOATE DE BENZYLE;0;2;21997;276.508,59;429.985,94;34736
P03AX01;BENZOATE DE BENZYLE;20;1;34109;483.961,90;748.121,99;61225
P03AX01;BENZOATE DE BENZYLE;20;2;37058;530.713,68;808.789,47;65735
P03AX01;BENZOATE DE BENZYLE;60;1;8120;128.046,01;181.691,75;14761
P03AX01;BENZOATE DE BENZYLE;60;2;9837;147.086,03;209.653,13;17055
P03AX01;BENZOATE DE BENZYLE;99;1;11;119,28;157,43;13
R01AA05;OXYMETAZOLINE;0;1;36576;9.534,03;60.288,86;42919
R01AA05;OXYMETAZOLINE;0;2;40012;10.521,30;66.956,93;47647
R01AA05;OXYMETAZOLINE;20;1;260177;91.255,21;508.606,14;361751
R01AA05;OXYMETAZOLINE;20;2;378311;123.209,06;720.290,66;511655
R01AA05;OXYMETAZOLINE;60;1;96118;69.218,60;281.024,25;199582
R01AA05;OXYMETAZOLINE;60;2;119893;65.520,78;292.016,07;207554
R01AA05;OXYMETAZOLINE;99;1;48;46,33;133,74;97
R01AA05;OXYMETAZOLINE;99;2;40;14,79;60,28;44
R01AC03;AZELASTINE;0;1;32193;95.650,20;307.268,53;45966
R01AC03;AZELASTINE;0;2;26506;76.124,74;246.386,71;36837
R01AC03;AZELASTINE;20;1;61917;236.015,98;724.371,44;107063
R01AC03;AZELASTINE;20;2;95643;364.441,80;1.106.300,81;163149
R01AC03;AZELASTINE;60;1;37871;264.763,43;681.452,11;100438
R01AC03;AZELASTINE;60;2;57212;364.788,49;977.748,18;143722
R01AC03;AZELASTINE;99;1;11;167,76;265,62;38
R01AC03;AZELASTINE;99;9;16;52,25;130,62;21
R01AD01;BECLOMETASONE;0;1;518926;1.452.477,91;4.709.670,29;754563
R01AD01;BECLOMETASONE;0;2;473546;1.259.539,16;4.104.004,53;657173
R01AD01;BECLOMETASONE;20;1;812029;2.495.857,04;7.734.606,44;1248982
R01AD01;BECLOMETASONE;20;2;1220573;3.578.316,71;11.072.840,04;1782908
R01AD01;BECLOMETASONE;60;1;464511;2.366.837,28;6.236.273,93;1010916
R01AD01;BECLOMETASONE;60;2;606956;2.565.427,25;7.093.366,90;1147601
R01AD01;BECLOMETASONE;99;1;234;1.039,81;2.325,88;380
R01AD01;BECLOMETASONE;99;2;296;1.572,93;3.266,73;532
R01AD01;BECLOMETASONE;99;9;13;29,54;59,08;14
R01AD05;BUDESONIDE;0;1;35347;71.272,40;229.811,36;46808
R01AD05;BUDESONIDE;0;2;33274;63.601,76;206.682,59;42245
R01AD05;BUDESONIDE;20;1;135916;408.108,30;1.234.843,53;259046
R01AD05;BUDESONIDE;20;2;186417;488.036,24;1.463.642,82;303978
R01AD05;BUDESONIDE;20;9;11;17,66;58,88;11
R01AD05;BUDESONIDE;60;1;87965;499.557,57;1.290.724,82;271070
R01AD05;BUDESONIDE;60;2;96375;423.810,17;1.121.552,86;233564
R01AD05;BUDESONIDE;99;1;34;180,99;331,52;74
R01AD05;BUDESONIDE;99;2;33;236,13;425,97;90
R01AD07;TIXOCORTOL;0;1;1616174;1.318.122,60;4.353.665,62;2402562
R01AD07;TIXOCORTOL;0;2;1581065;1.271.595,39;4.203.375,43;2318849
R01AD07;TIXOCORTOL;20;1;1073118;706.140,52;2.251.620,79;1249493
R01AD07;TIXOCORTOL;20;2;1733445;1.201.157,81;3.770.803,39;2087713
R01AD07;TIXOCORTOL;60;1;491730;395.635,27;1.095.841,12;608794
R01AD07;TIXOCORTOL;60;2;710886;549.162,87;1.592.703,32;884112
R01AD07;TIXOCORTOL;99;1;239;241,11;540,58;302
R01AD07;TIXOCORTOL;99;2;356;323,12;776,35;433
R01AD09;MOMETASONE;0;1;364640;746.131,46;2.387.792,25;530414
R01AD09;MOMETASONE;0;2;316681;614.968,70;1.979.756,94;439288
R01AD09;MOMETASONE;20;1;559336;1.353.280,86;4.155.938,89;927079
R01AD09;MOMETASONE;20;2;811010;1.820.597,65;5.560.441,89;1237004
R01AD09;MOMETASONE;60;1;304704;1.402.865,63;3.637.676,02;812325
R01AD09;MOMETASONE;60;2;375880;1.408.245,98;3.798.433,68;846917
R01AD09;MOMETASONE;60;9;23;48,61;120,42;27
R01AD09;MOMETASONE;99;1;153;644,47;1.440,58;323
R01AD09;MOMETASONE;99;2;122;632,43;1.369,22;307
R01AD09;MOMETASONE;99;9;23;81,17;156,10;35
R01AD11;TRIAMCINOLONE;0;1;40089;125.959,06;408.263,41;53827
R01AD11;TRIAMCINOLONE;0;2;35578;108.520,42;351.916,15;46379
R01AD11;TRIAMCINOLONE;20;1;119454;573.410,20;1.716.585,97;228450
R01AD11;TRIAMCINOLONE;20;2;160435;689.706,37;2.054.318,65;272597
R01AD11;TRIAMCINOLONE;60;1;80280;767.187,47;1.933.401,94;257727
R01AD11;TRIAMCINOLONE;60;2;89060;676.423,82;1.769.706,17;235503
R01AD11;TRIAMCINOLONE;99;1;42;442,22;986,04;132
R01AD11;TRIAMCINOLONE;99;2;59;501,98;1.202,67;161
R01AD12;FLUTICASONE FUROATE;0;1;26463;70.073,43;221.217,94;38662
R01AD12;FLUTICASONE FUROATE;0;2;22398;56.514,70;181.879,15;31535
R01AD12;FLUTICASONE FUROATE;20;1;79900;272.974,94;802.852,29;145900
R01AD12;FLUTICASONE FUROATE;20;2;116745;389.478,67;1.135.298,60;202275
R01AD12;FLUTICASONE FUROATE;60;1;64068;358.851,16;883.572,91;162018
R01AD12;FLUTICASONE FUROATE;60;2;74114;377.553,15;952.146,10;172645
R01AD12;FLUTICASONE FUROATE;99;1;27;172,74;314,08;59
R01AD12;FLUTICASONE FUROATE;99;2;39;307,63;538,06;101
R01AD58;DECONGESTIONNANTS ET AUTRES PREPARATIONS NASALES, CORTICOSTEROIDES EN ASSOCIATION;0;1;82231;547.793,83;1.728.676,93;132667
R01AD58;DECONGESTIONNANTS ET AUTRES PREPARATIONS NASALES, CORTICOSTEROIDES EN ASSOCIATION;0;2;72149;451.132,36;1.442.217,73;110410
R01AD58;DECONGESTIONNANTS ET AUTRES PREPARATIONS NASALES, CORTICOSTEROIDES EN ASSOCIATION;20;1;358546;2.927.733,09;8.995.013,47;693147
